id,addressCode,sido,sigungu,eupmyundong
1995,4311454000,충청북도,청주시 청원구,율량.사천동
1996,4311455000,충청북도,청주시 청원구,오근장동
1997,4313000000,충청북도,충주시,
1998,4313025000,충청북도,충주시,주덕읍
1999,4313031000,충청북도,충주시,살미면
2000,4313032500,충청북도,충주시,수안보면
2001,4313033500,충청북도,충주시,대소원면
2002,4313035000,충청북도,충주시,신니면
2003,4313036000,충청북도,충주시,노은면
2004,4313037000,충청북도,충주시,앙성면
2005,4313038500,충청북도,충주시,중앙탑면
2006,4313039000,충청북도,충주시,금가면
2007,4313040000,충청북도,충주시,동량면
2008,4313041000,충청북도,충주시,산척면
2009,4313042000,충청북도,충주시,엄정면
2010,4313043000,충청북도,충주시,소태면
2011,4313051500,충청북도,충주시,성내.충인동
2012,4313053500,충청북도,충주시,교현.안림동
2013,4313054000,충청북도,충주시,교현2동
2014,4313055000,충청북도,충주시,용산동
2015,4313056000,충청북도,충주시,지현동
2016,4313057100,충청북도,충주시,문화동
2017,4313058000,충청북도,충주시,호암.직동
2018,4313060500,충청북도,충주시,달천동
2019,4313061000,충청북도,충주시,봉방동
2020,4313062500,충청북도,충주시,칠금.금릉동
2021,4313063000,충청북도,충주시,연수동
2022,4313064000,충청북도,충주시,목행.용탄동
2023,4315000000,충청북도,제천시,
2024,4315025000,충청북도,제천시,봉양읍
2025,4315031000,충청북도,제천시,금성면
2026,4315032000,충청북도,제천시,청풍면
2027,4315033000,충청북도,제천시,수산면
2028,4315034000,충청북도,제천시,덕산면
2029,4315035000,충청북도,제천시,한수면
2030,4315036000,충청북도,제천시,백운면
2031,4315038000,충청북도,제천시,송학면
2032,4315051000,충청북도,제천시,교동
2033,4315051800,충청북도,제천시,의림지동
2034,4315052800,충청북도,제천시,중앙동
2035,4315053700,충청북도,제천시,남현동
2036,4315054700,충청북도,제천시,영서동
2037,4315056000,충청북도,제천시,용두동
2038,4315057700,충청북도,제천시,신백동
2039,4315059000,충청북도,제천시,청전동
2040,4315060500,충청북도,제천시,화산동
2041,4372000000,충청북도,보은군,
2042,4372025000,충청북도,보은군,보은읍
2043,4372031500,충청북도,보은군,속리산면
2044,4372032500,충청북도,보은군,장안면
2045,4372033000,충청북도,보은군,마로면
2046,4372034000,충청북도,보은군,탄부면
2047,4372035000,충청북도,보은군,삼승면
2048,4372036000,충청북도,보은군,수한면
2049,4372037000,충청북도,보은군,회남면
2050,4372038500,충청북도,보은군,회인면
2051,4372039000,충청북도,보은군,내북면
2052,4372040000,충청북도,보은군,산외면
2053,4373000000,충청북도,옥천군,
2054,4373025000,충청북도,옥천군,옥천읍
2055,4373031000,충청북도,옥천군,동이면
2056,4373032000,충청북도,옥천군,안남면
2057,4373033000,충청북도,옥천군,안내면
2058,4373034000,충청북도,옥천군,청성면
2059,4373035000,충청북도,옥천군,청산면
2060,4373036000,충청북도,옥천군,이원면
2061,4373037000,충청북도,옥천군,군서면
2062,4373038000,충청북도,옥천군,군북면
2063,4374000000,충청북도,영동군,
2064,4374025000,충청북도,영동군,영동읍
2065,4374031000,충청북도,영동군,용산면
2066,4374032000,충청북도,영동군,황간면
2067,4374033500,충청북도,영동군,추풍령면
2068,4374034000,충청북도,영동군,매곡면
2069,4374035000,충청북도,영동군,상촌면
2070,4374036000,충청북도,영동군,양강면
2071,4374037000,충청북도,영동군,용화면
2072,4374038000,충청북도,영동군,학산면
2073,4374039000,충청북도,영동군,양산면
2074,4374040000,충청북도,영동군,심천면
2075,4374500000,충청북도,증평군,
2076,4374525000,충청북도,증평군,증평읍
2077,4374531000,충청북도,증평군,도안면
2078,4375000000,충청북도,진천군,
2079,4375025000,충청북도,진천군,진천읍
2080,4375025300,충청북도,진천군,덕산읍
2081,4375025400,충청북도,진천군,덕산읍혁신도시출장소
2082,4375032000,충청북도,진천군,초평면
2083,4375033000,충청북도,진천군,문백면
2084,4375034000,충청북도,진천군,백곡면
2085,4375035000,충청북도,진천군,이월면
2086,4375037000,충청북도,진천군,광혜원면
2087,4376000000,충청북도,괴산군,
2088,4376025000,충청북도,괴산군,괴산읍
2089,4376031000,충청북도,괴산군,감물면
2090,4376032000,충청북도,괴산군,장연면
2091,4376033000,충청북도,괴산군,연풍면
2092,4376034000,충청북도,괴산군,칠성면
2093,4376035000,충청북도,괴산군,문광면
2094,4376036000,충청북도,괴산군,청천면
2095,4376037000,충청북도,괴산군,청안면
2096,4376039000,충청북도,괴산군,사리면
2097,4376040000,충청북도,괴산군,소수면
2098,4376041000,충청북도,괴산군,불정면
2099,4377000000,충청북도,음성군,
2100,4377025000,충청북도,음성군,음성읍
2101,4377025300,충청북도,음성군,금왕읍
2102,4377031000,충청북도,음성군,소이면
2103,4377032000,충청북도,음성군,원남면
2104,4377033000,충청북도,음성군,맹동면
2105,4377034000,충청북도,음성군,대소면
2106,4377035000,충청북도,음성군,삼성면
2107,4377036000,충청북도,음성군,생극면
2108,4377037000,충청북도,음성군,감곡면
2109,4380000000,충청북도,단양군,
2110,4380025000,충청북도,단양군,단양읍
2111,4380025300,충청북도,단양군,매포읍
2112,4380031000,충청북도,단양군,대강면
2113,4380032000,충청북도,단양군,가곡면
2114,4380033000,충청북도,단양군,영춘면
2115,4380034000,충청북도,단양군,어상천면
2116,4380035000,충청북도,단양군,적성면
2117,4380036000,충청북도,단양군,단성면
2118,4400000000,충청남도,,
2119,4413000000,충청남도,천안시,
2120,4413100000,충청남도,천안시 동남구,
2121,4413125000,충청남도,천안시 동남구,목천읍
2122,4413131000,충청남도,천안시 동남구,풍세면
2123,4413132000,충청남도,천안시 동남구,광덕면
2124,4413133000,충청남도,천안시 동남구,북면
2125,4413134000,충청남도,천안시 동남구,성남면
2126,4413135000,충청남도,천안시 동남구,수신면
2127,4413136000,충청남도,천안시 동남구,병천면
2128,4413137000,충청남도,천안시 동남구,동면
2129,4413151000,충청남도,천안시 동남구,중앙동
2130,4413152000,충청남도,천안시 동남구,문성동
2131,4413153000,충청남도,천안시 동남구,원성1동
2132,4413154000,충청남도,천안시 동남구,원성2동
2133,4413155000,충청남도,천안시 동남구,봉명동
2134,4413156000,충청남도,천안시 동남구,일봉동
2135,4413157000,충청남도,천안시 동남구,신방동
2136,4413158000,충청남도,천안시 동남구,청룡동
2137,4413159000,충청남도,천안시 동남구,신안동
2138,4413300000,충청남도,천안시 서북구,
2139,4413325000,충청남도,천안시 서북구,성환읍
2140,4413325300,충청남도,천안시 서북구,성거읍
2141,4413325600,충청남도,천안시 서북구,직산읍
2142,4413331000,충청남도,천안시 서북구,입장면
2143,4413351000,충청남도,천안시 서북구,성정1동
2144,4413352000,충청남도,천안시 서북구,성정2동
2145,4413353000,충청남도,천안시 서북구,쌍용1동
2146,4413354000,충청남도,천안시 서북구,쌍용2동
2147,4413355000,충청남도,천안시 서북구,쌍용3동
2148,4413356000,충청남도,천안시 서북구,백석동
2149,4413356600,충청남도,천안시 서북구,불당1동
2150,4413356700,충청남도,천안시 서북구,불당2동
2151,4413358000,충청남도,천안시 서북구,부성1동
2152,4413359000,충청남도,천안시 서북구,부성2동
2153,4415000000,충청남도,공주시,
2154,4415025000,충청남도,공주시,유구읍
2155,4415031000,충청남도,공주시,이인면
2156,4415032000,충청남도,공주시,탄천면
2157,4415033000,충청남도,공주시,계룡면
2158,4415034000,충청남도,공주시,반포면
2159,4415036000,충청남도,공주시,의당면
2160,4415037000,충청남도,공주시,정안면
2161,4415038000,충청남도,공주시,우성면
2162,4415039000,충청남도,공주시,사곡면
2163,4415040000,충청남도,공주시,신풍면
2164,4415051000,충청남도,공주시,중학동
2165,4415054000,충청남도,공주시,웅진동
2166,4415055000,충청남도,공주시,금학동
2167,4415056000,충청남도,공주시,옥룡동
2168,4415057000,충청남도,공주시,신관동
2169,4415059000,충청남도,공주시,월송동
2170,4418000000,충청남도,보령시,
2171,4418025000,충청남도,보령시,웅천읍
2172,4418031000,충청남도,보령시,주포면
2173,4418032000,충청남도,보령시,오천면
2174,4418032500,충청남도,보령시,오천면어항출장소
2175,4418032900,충청남도,보령시,원산출장소
2176,4418033000,충청남도,보령시,천북면
2177,4418034000,충청남도,보령시,청소면
2178,4418035000,충청남도,보령시,청라면
2179,4418036000,충청남도,보령시,남포면
2180,4418038000,충청남도,보령시,주산면
2181,4418039000,충청남도,보령시,미산면
2182,4418040000,충청남도,보령시,성주면
2183,4418041000,충청남도,보령시,주교면
2184,4418051500,충청남도,보령시,대천1동
2185,4418052500,충청남도,보령시,대천2동
2186,4418053500,충청남도,보령시,대천3동
2187,4418054500,충청남도,보령시,대천4동
2188,4418056500,충청남도,보령시,대천5동
2189,4420000000,충청남도,아산시,
2190,4420025000,충청남도,아산시,염치읍
2191,4420025300,충청남도,아산시,배방읍
2192,4420031000,충청남도,아산시,송악면
2193,4420033000,충청남도,아산시,탕정면
2194,4420035000,충청남도,아산시,음봉면
2195,4420036000,충청남도,아산시,둔포면
2196,4420037000,충청남도,아산시,영인면
2197,4420038000,충청남도,아산시,인주면
2198,4420039000,충청남도,아산시,선장면
2199,4420040000,충청남도,아산시,도고면
2200,4420041000,충청남도,아산시,신창면
2201,4420057000,충청남도,아산시,온양1동
2202,4420058000,충청남도,아산시,온양2동
2203,4420059000,충청남도,아산시,온양3동
2204,4420060000,충청남도,아산시,온양4동
2205,4420061000,충청남도,아산시,온양5동
2206,4420062000,충청남도,아산시,온양6동
2207,4421000000,충청남도,서산시,
2208,4421025000,충청남도,서산시,대산읍
2209,4421031000,충청남도,서산시,인지면
2210,4421032000,충청남도,서산시,부석면
2211,4421033000,충청남도,서산시,팔봉면
2212,4421034000,충청남도,서산시,지곡면
2213,4421036000,충청남도,서산시,성연면
2214,4421037000,충청남도,서산시,음암면
2215,4421038000,충청남도,서산시,운산면
2216,4421039000,충청남도,서산시,해미면
2217,4421040000,충청남도,서산시,고북면
2218,4421051000,충청남도,서산시,부춘동
2219,4421052500,충청남도,서산시,동문1동
2220,4421053500,충청남도,서산시,동문2동
2221,4421054000,충청남도,서산시,수석동
2222,4421055000,충청남도,서산시,석남동
2223,4423000000,충청남도,논산시,
2224,4423025000,충청남도,논산시,강경읍
2225,4423025300,충청남도,논산시,연무읍
2226,4423031000,충청남도,논산시,성동면
2227,4423032000,충청남도,논산시,광석면
2228,4423033000,충청남도,논산시,노성면
2229,4423034000,충청남도,논산시,상월면
2230,4423035000,충청남도,논산시,부적면
2231,4423036000,충청남도,논산시,연산면
2232,4423038000,충청남도,논산시,벌곡면
2233,4423039000,충청남도,논산시,양촌면
2234,4423040000,충청남도,논산시,가야곡면
2235,4423041000,충청남도,논산시,은진면
2236,4423042000,충청남도,논산시,채운면
2237,4423051000,충청남도,논산시,취암동
2238,4423052000,충청남도,논산시,부창동
2239,4425000000,충청남도,계룡시,
2240,4425031000,충청남도,계룡시,두마면
2241,4425031500,충청남도,계룡시,엄사면
2242,4425033000,충청남도,계룡시,신도안면
2243,4425051000,충청남도,계룡시,금암동
2244,4427000000,충청남도,당진시,
2245,4427025000,충청남도,당진시,합덕읍
2246,4427025300,충청남도,당진시,송악읍
2247,4427031000,충청남도,당진시,고대면
2248,4427032000,충청남도,당진시,석문면
2249,4427033000,충청남도,당진시,대호지면
2250,4427034000,충청남도,당진시,정미면
2251,4427035000,충청남도,당진시,면천면
2252,4427036000,충청남도,당진시,순성면
2253,4427037000,충청남도,당진시,우강면
2254,4427038000,충청남도,당진시,신평면
2255,4427039000,충청남도,당진시,송산면
2256,4427051000,충청남도,당진시,당진1동
2257,4427052000,충청남도,당진시,당진2동
2258,4427053000,충청남도,당진시,당진3동
2259,4471000000,충청남도,금산군,
2260,4471025000,충청남도,금산군,금산읍
2261,4471031000,충청남도,금산군,금성면
2262,4471032000,충청남도,금산군,제원면
2263,4471033000,충청남도,금산군,부리면
2264,4471034000,충청남도,금산군,군북면
2265,4471035000,충청남도,금산군,남일면
2266,4471036000,충청남도,금산군,남이면
2267,4471037000,충청남도,금산군,진산면
2268,4471038000,충청남도,금산군,복수면
2269,4471039000,충청남도,금산군,추부면
2270,4476000000,충청남도,부여군,
2271,4476025000,충청남도,부여군,부여읍
2272,4476031000,충청남도,부여군,규암면
2273,4476032000,충청남도,부여군,은산면
2274,4476033000,충청남도,부여군,외산면
2275,4476034000,충청남도,부여군,내산면
2276,4476035000,충청남도,부여군,구룡면
2277,4476036000,충청남도,부여군,홍산면
2278,4476037000,충청남도,부여군,옥산면
2279,4476038000,충청남도,부여군,남면
2280,4476039000,충청남도,부여군,충화면
2281,4476040000,충청남도,부여군,양화면
2282,4476041000,충청남도,부여군,임천면
2283,4476042000,충청남도,부여군,장암면
2284,4476043000,충청남도,부여군,세도면
2285,4476044000,충청남도,부여군,석성면
2286,4476045000,충청남도,부여군,초촌면
2287,4477000000,충청남도,서천군,
2288,4477025000,충청남도,서천군,장항읍
2289,4477025300,충청남도,서천군,서천읍
2290,4477031000,충청남도,서천군,마서면
2291,4477032000,충청남도,서천군,화양면
2292,4477033000,충청남도,서천군,기산면
2293,4477034000,충청남도,서천군,한산면
2294,4477035000,충청남도,서천군,마산면
2295,4477036000,충청남도,서천군,시초면
2296,4477037000,충청남도,서천군,문산면
2297,4477038000,충청남도,서천군,판교면
2298,4477039000,충청남도,서천군,종천면
2299,4477040000,충청남도,서천군,비인면
2300,4477041000,충청남도,서천군,서면
2301,4479000000,충청남도,청양군,
2302,4479025000,충청남도,청양군,청양읍
2303,4479031000,충청남도,청양군,운곡면
2304,4479032000,충청남도,청양군,대치면
2305,4479033000,충청남도,청양군,정산면
2306,4479034000,충청남도,청양군,목면
2307,4479035000,충청남도,청양군,청남면
2308,4479036000,충청남도,청양군,장평면
2309,4479037000,충청남도,청양군,남양면
2310,4479038000,충청남도,청양군,화성면
2311,4479039000,충청남도,청양군,비봉면
2312,4480000000,충청남도,홍성군,
2313,4480025000,충청남도,홍성군,홍성읍
2314,4480025300,충청남도,홍성군,광천읍
2315,4480025600,충청남도,홍성군,홍북읍
2316,4480032000,충청남도,홍성군,금마면
2317,4480033000,충청남도,홍성군,홍동면
2318,4480034000,충청남도,홍성군,장곡면
2319,4480035000,충청남도,홍성군,은하면
2320,4480036000,충청남도,홍성군,결성면
2321,4480037000,충청남도,홍성군,서부면
2322,4480038000,충청남도,홍성군,갈산면
2323,4480039000,충청남도,홍성군,구항면
2324,4481000000,충청남도,예산군,
2325,4481025000,충청남도,예산군,예산읍
2326,4481025300,충청남도,예산군,삽교읍
2327,4481031000,충청남도,예산군,대술면
2328,4481032000,충청남도,예산군,신양면
2329,4481033000,충청남도,예산군,광시면
2330,4481034000,충청남도,예산군,대흥면
2331,4481035000,충청남도,예산군,응봉면
2332,4481036000,충청남도,예산군,덕산면
2333,4481037000,충청남도,예산군,봉산면
2334,4481038000,충청남도,예산군,고덕면
2335,4481039000,충청남도,예산군,신암면
2336,4481040000,충청남도,예산군,오가면
2337,4482500000,충청남도,태안군,
2338,4482525000,충청남도,태안군,태안읍
2339,4482525300,충청남도,태안군,안면읍
2340,4482531000,충청남도,태안군,고남면
2341,4482532000,충청남도,태안군,남면
2342,4482533000,충청남도,태안군,근흥면
2343,4482534000,충청남도,태안군,소원면
2344,4482535000,충청남도,태안군,원북면
2345,4482536000,충청남도,태안군,이원면
2346,4600000000,전라남도,,
2347,4611000000,전라남도,목포시,
2348,4611051000,전라남도,목포시,용당1동
2349,4611052000,전라남도,목포시,용당2동
2350,4611053500,전라남도,목포시,연동
2351,4611054500,전라남도,목포시,산정동
2352,4611055400,전라남도,목포시,연산동
2353,4611055800,전라남도,목포시,원산동
2354,4611056500,전라남도,목포시,대성동
2355,4611059500,전라남도,목포시,목원동
2356,4611064000,전라남도,목포시,동명동
2357,4611064500,전라남도,목포시,삼학동
2358,4611065500,전라남도,목포시,만호동
2359,4611066000,전라남도,목포시,유달동
2360,4611069500,전라남도,목포시,죽교동
2361,4611070500,전라남도,목포시,북항동
2362,4611074500,전라남도,목포시,용해동
2363,4611075000,전라남도,목포시,이로동
2364,4611075600,전라남도,목포시,상동
2365,4611075700,전라남도,목포시,하당동
2366,4611075800,전라남도,목포시,신흥동
2367,4611078000,전라남도,목포시,삼향동
2368,4611079000,전라남도,목포시,옥암동
2369,4611080000,전라남도,목포시,부흥동
2370,4611081000,전라남도,목포시,부주동
2371,4613000000,전라남도,여수시,
2372,4613025000,전라남도,여수시,돌산읍
2373,4613025100,전라남도,여수시,돌산읍우두출장소
2374,4613025200,전라남도,여수시,돌산읍죽포출장소
2375,4613031000,전라남도,여수시,소라면
2376,4613032000,전라남도,여수시,율촌면
2377,4613033000,전라남도,여수시,화양면
2378,4613034000,전라남도,여수시,남면
2379,4613035000,전라남도,여수시,화정면
2380,4613035600,전라남도,여수시,화정면개도출장소
2381,4613036000,전라남도,여수시,삼산면
2382,4613051500,전라남도,여수시,동문동
2383,4613053500,전라남도,여수시,한려동
2384,4613057000,전라남도,여수시,중앙동
2385,4613060000,전라남도,여수시,충무동
2386,4613062500,전라남도,여수시,광림동
2387,4613063500,전라남도,여수시,서강동
2388,4613065500,전라남도,여수시,대교동
2389,4613067000,전라남도,여수시,국동
2390,4613068500,전라남도,여수시,월호동
2391,4613070000,전라남도,여수시,여서동
2392,4613071000,전라남도,여수시,문수동
2393,4613073000,전라남도,여수시,미평동
2394,4613074000,전라남도,여수시,둔덕동
2395,4613076500,전라남도,여수시,만덕동
2396,4613078000,전라남도,여수시,쌍봉동
2397,4613079000,전라남도,여수시,시전동
2398,4613080000,전라남도,여수시,여천동
2399,4613081000,전라남도,여수시,주삼동
2400,4613082000,전라남도,여수시,삼일동
2401,4613083000,전라남도,여수시,묘도동
2402,4615000000,전라남도,순천시,
2403,4615025000,전라남도,순천시,승주읍
2404,4615031000,전라남도,순천시,해룡면
2405,4615031500,전라남도,순천시,해룡면상삼출장소
2406,4615031600,전라남도,순천시,해룡면신대출장소
2407,4615032000,전라남도,순천시,서면
2408,4615033000,전라남도,순천시,황전면
2409,4615034000,전라남도,순천시,월등면
2410,4615035000,전라남도,순천시,주암면
2411,4615036000,전라남도,순천시,송광면
2412,4615037000,전라남도,순천시,외서면
2413,4615038000,전라남도,순천시,낙안면
2414,4615039000,전라남도,순천시,별량면
2415,4615040000,전라남도,순천시,상사면
2416,4615051500,전라남도,순천시,향동
2417,4615054000,전라남도,순천시,매곡동
2418,4615055000,전라남도,순천시,삼산동
2419,4615056000,전라남도,순천시,조곡동
2420,4615057000,전라남도,순천시,덕연동
2421,4615058000,전라남도,순천시,풍덕동
2422,4615059000,전라남도,순천시,남제동
2423,4615060000,전라남도,순천시,저전동
2424,4615061000,전라남도,순천시,장천동
2425,4615062000,전라남도,순천시,중앙동
2426,4615063500,전라남도,순천시,도사동
2427,4615066100,전라남도,순천시,왕조1동
2428,4615066500,전라남도,순천시,왕조2동
2429,4617000000,전라남도,나주시,
2430,4617025000,전라남도,나주시,남평읍
2431,4617031000,전라남도,나주시,세지면
2432,4617032000,전라남도,나주시,왕곡면
2433,4617033000,전라남도,나주시,반남면
2434,4617034000,전라남도,나주시,공산면
2435,4617035000,전라남도,나주시,동강면
2436,4617036000,전라남도,나주시,다시면
2437,4617037000,전라남도,나주시,문평면
2438,4617038000,전라남도,나주시,노안면
2439,4617039000,전라남도,나주시,금천면
2440,4617040000,전라남도,나주시,산포면
2441,4617042000,전라남도,나주시,다도면
2442,4617043000,전라남도,나주시,봉황면
2443,4617051000,전라남도,나주시,송월동
2444,4617052000,전라남도,나주시,영강동
2445,4617054000,전라남도,나주시,금남동
2446,4617055000,전라남도,나주시,성북동
2447,4617058000,전라남도,나주시,영산동
2448,4617060000,전라남도,나주시,이창동
2449,4617062000,전라남도,나주시,빛가람동
2450,4623000000,전라남도,광양시,
2451,4623025000,전라남도,광양시,광양읍
2452,4623031000,전라남도,광양시,봉강면
2453,4623032000,전라남도,광양시,옥룡면
2454,4623033000,전라남도,광양시,옥곡면
2455,4623034000,전라남도,광양시,진상면
2456,4623035000,전라남도,광양시,진월면
2457,4623036000,전라남도,광양시,다압면
2458,4623051500,전라남도,광양시,골약동
2459,4623053000,전라남도,광양시,중마동
2460,4623054000,전라남도,광양시,광영동
2461,4623055000,전라남도,광양시,금호동
2462,4623057000,전라남도,광양시,태인동
2463,4671000000,전라남도,담양군,
2464,4671025000,전라남도,담양군,담양읍
2465,4671031000,전라남도,담양군,봉산면
2466,4671032000,전라남도,담양군,고서면
2467,4671033500,전라남도,담양군,가사문학면
2468,4671034000,전라남도,담양군,창평면
2469,4671035000,전라남도,담양군,대덕면
2470,4671036000,전라남도,담양군,무정면
2471,4671037000,전라남도,담양군,금성면
2472,4671038000,전라남도,담양군,용면
2473,4671039000,전라남도,담양군,월산면
2474,4671040000,전라남도,담양군,수북면
2475,4671041000,전라남도,담양군,대전면
2476,4672000000,전라남도,곡성군,
2477,4672025000,전라남도,곡성군,곡성읍
2478,4672031000,전라남도,곡성군,오곡면
2479,4672032000,전라남도,곡성군,삼기면
2480,4672033000,전라남도,곡성군,석곡면
2481,4672034000,전라남도,곡성군,목사동면
2482,4672035000,전라남도,곡성군,죽곡면
2483,4672036000,전라남도,곡성군,고달면
2484,4672037000,전라남도,곡성군,옥과면
2485,4672038000,전라남도,곡성군,입면
2486,4672039000,전라남도,곡성군,겸면
2487,4672040000,전라남도,곡성군,오산면
2488,4673000000,전라남도,구례군,
2489,4673025000,전라남도,구례군,구례읍
2490,4673031000,전라남도,구례군,문척면
2491,4673032000,전라남도,구례군,간전면
2492,4673033000,전라남도,구례군,토지면
2493,4673034000,전라남도,구례군,마산면
2494,4673035000,전라남도,구례군,광의면
2495,4673036000,전라남도,구례군,용방면
2496,4673037000,전라남도,구례군,산동면
2497,4677000000,전라남도,고흥군,
2498,4677025000,전라남도,고흥군,고흥읍
2499,4677025300,전라남도,고흥군,도양읍
2500,4677025400,전라남도,고흥군,도양읍소록출장소
2501,4677025500,전라남도,고흥군,도양읍시산출장소
2502,4677031000,전라남도,고흥군,풍양면
2503,4677032000,전라남도,고흥군,도덕면
2504,4677033000,전라남도,고흥군,금산면
2505,4677034000,전라남도,고흥군,도화면
2506,4677035000,전라남도,고흥군,포두면
2507,4677036000,전라남도,고흥군,봉래면
2508,4677037000,전라남도,고흥군,점암면
2509,4677038000,전라남도,고흥군,과역면
2510,4677039000,전라남도,고흥군,남양면
2511,4677040000,전라남도,고흥군,동강면
2512,4677041000,전라남도,고흥군,대서면
2513,4677042000,전라남도,고흥군,두원면
2514,4677044000,전라남도,고흥군,영남면
2515,4677045000,전라남도,고흥군,동일면
2516,4678000000,전라남도,보성군,
2517,4678025000,전라남도,보성군,보성읍
2518,4678025300,전라남도,보성군,벌교읍
2519,4678031000,전라남도,보성군,노동면
2520,4678032000,전라남도,보성군,미력면
2521,4678033000,전라남도,보성군,겸백면
2522,4678034000,전라남도,보성군,율어면
2523,4678035000,전라남도,보성군,복내면
2524,4678036000,전라남도,보성군,문덕면
2525,4678037000,전라남도,보성군,조성면
2526,4678038000,전라남도,보성군,득량면
2527,4678038500,전라남도,보성군,득량면예당출장소
2528,4678039000,전라남도,보성군,회천면
2529,4678040000,전라남도,보성군,웅치면
2530,4679000000,전라남도,화순군,
2531,4679025000,전라남도,화순군,화순읍
2532,4679025100,전라남도,화순군,화순읍민원출장소
2533,4679031000,전라남도,화순군,한천면
2534,4679031500,전라남도,화순군,한천면영외출장소
2535,4679032000,전라남도,화순군,춘양면
2536,4679033000,전라남도,화순군,청풍면
2537,4679034000,전라남도,화순군,이양면
2538,4679035000,전라남도,화순군,능주면
2539,4679036000,전라남도,화순군,도곡면
2540,4679037000,전라남도,화순군,도암면
2541,4679038000,전라남도,화순군,이서면
2542,4679039500,전라남도,화순군,백아면
2543,4679040000,전라남도,화순군,동복면
2544,4679041500,전라남도,화순군,사평면
2545,4679042000,전라남도,화순군,동면
2546,4680000000,전라남도,장흥군,
2547,4680025000,전라남도,장흥군,장흥읍
2548,4680025300,전라남도,장흥군,관산읍
2549,4680025600,전라남도,장흥군,대덕읍
2550,4680031000,전라남도,장흥군,용산면
2551,4680032000,전라남도,장흥군,안양면
2552,4680033000,전라남도,장흥군,장동면
2553,4680034000,전라남도,장흥군,장평면
2554,4680035000,전라남도,장흥군,유치면
2555,4680036000,전라남도,장흥군,부산면
2556,4680037000,전라남도,장흥군,회진면
2557,4681000000,전라남도,강진군,
2558,4681025000,전라남도,강진군,강진읍
2559,4681031000,전라남도,강진군,군동면
2560,4681032000,전라남도,강진군,칠량면
2561,4681033000,전라남도,강진군,대구면
2562,4681034000,전라남도,강진군,도암면
2563,4681035000,전라남도,강진군,신전면
2564,4681036000,전라남도,강진군,성전면
2565,4681037000,전라남도,강진군,작천면
2566,4681038000,전라남도,강진군,병영면
2567,4681039000,전라남도,강진군,옴천면
2568,4681040000,전라남도,강진군,마량면
2569,4682000000,전라남도,해남군,
2570,4682025000,전라남도,해남군,해남읍
2571,4682031000,전라남도,해남군,삼산면
2572,4682032000,전라남도,해남군,화산면
2573,4682033000,전라남도,해남군,현산면
2574,4682034000,전라남도,해남군,송지면
2575,4682035000,전라남도,해남군,북평면
2576,4682036000,전라남도,해남군,북일면
2577,4682037000,전라남도,해남군,옥천면
2578,4682038000,전라남도,해남군,계곡면
2579,4682039000,전라남도,해남군,마산면
2580,4682040000,전라남도,해남군,황산면
2581,4682041000,전라남도,해남군,산이면
2582,4682042000,전라남도,해남군,문내면
2583,4682043000,전라남도,해남군,화원면
2584,4683000000,전라남도,영암군,
2585,4683025000,전라남도,영암군,영암읍
2586,4683025300,전라남도,영암군,삼호읍
2587,4683025400,전라남도,영암군,삼호읍서부출장소
2588,4683031000,전라남도,영암군,덕진면
2589,4683032000,전라남도,영암군,금정면
2590,4683033000,전라남도,영암군,신북면
2591,4683034000,전라남도,영암군,시종면
2592,4683035000,전라남도,영암군,도포면
2593,4683036000,전라남도,영암군,군서면
2594,4683037000,전라남도,영암군,서호면
2595,4683038000,전라남도,영암군,학산면
2596,4683039000,전라남도,영암군,미암면
2597,4684000000,전라남도,무안군,
2598,4684025000,전라남도,무안군,무안읍
2599,4684025300,전라남도,무안군,일로읍
2600,4684025600,전라남도,무안군,삼향읍
2601,4684025800,전라남도,무안군,삼향읍남악출장소
2602,4684032000,전라남도,무안군,몽탄면
2603,4684033000,전라남도,무안군,청계면
2604,4684034000,전라남도,무안군,현경면
2605,4684035000,전라남도,무안군,망운면
2606,4684036000,전라남도,무안군,해제면
2607,4684037000,전라남도,무안군,운남면
2608,4686000000,전라남도,함평군,
2609,4686025000,전라남도,함평군,함평읍
2610,4686031000,전라남도,함평군,손불면
2611,4686032000,전라남도,함평군,신광면
2612,4686033000,전라남도,함평군,학교면
2613,4686034000,전라남도,함평군,엄다면
2614,4686035000,전라남도,함평군,대동면
2615,4686036000,전라남도,함평군,나산면
2616,4686037000,전라남도,함평군,해보면
2617,4686038000,전라남도,함평군,월야면
2618,4687000000,전라남도,영광군,
2619,4687025000,전라남도,영광군,영광읍
2620,4687025300,전라남도,영광군,백수읍
2621,4687025600,전라남도,영광군,홍농읍
2622,4687031000,전라남도,영광군,대마면
2623,4687032000,전라남도,영광군,묘량면
2624,4687033000,전라남도,영광군,불갑면
2625,4687034000,전라남도,영광군,군서면
2626,4687035000,전라남도,영광군,군남면
2627,4687036000,전라남도,영광군,염산면
2628,4687037000,전라남도,영광군,법성면
2629,4687038000,전라남도,영광군,낙월면
2630,4687038500,전라남도,영광군,낙월면안마출장소
2631,4688000000,전라남도,장성군,
2632,4688025000,전라남도,장성군,장성읍
2633,4688031000,전라남도,장성군,진원면
2634,4688032000,전라남도,장성군,남면
2635,4688033000,전라남도,장성군,동화면
2636,4688034000,전라남도,장성군,삼서면
2637,4688035000,전라남도,장성군,삼계면
2638,4688036000,전라남도,장성군,황룡면
